User ID,Session ID,Timestamp,Component,Interaction Type,Interaction Duration,Total Screentime,Time to Add to Cart,Initial Order,Interaction Sequence
26,4,2024-08-14 08:26:14,Description,View,8s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:26:22,Stock Indicator,View,10s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:26:32,Product Rating,Scroll,18s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:26:50,Discount Badge,Scroll,3s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:26:53,Size/Color Options,Tap,15s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:27:08,Shipping Info,View,5s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:27:13,Recommended Products,Scroll,11s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:27:24,Add to Cart Button,View,2s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:27:26,Price,View,2s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:27:28,Specifications,Scroll,12s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,4,2024-08-14 08:27:40,Reviews,Scroll,18s,83s,62s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Stock Indicator, Product Rating, Discount Badge, Size/Color Options, Shipping Info, Recommended Products, Add to Cart Button, Price, Specifications, Reviews"
26,5,2024-07-31 10:08:06,Image Gallery,View,3s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:08:09,Title,View,7s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:08:16,Description,Scroll,8s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:08:24,Add to Cart Button,Tap,16s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:08:40,Specifications,Tap,6s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:08:46,Price,Scroll,14s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:09:00,Stock Indicator,Scroll,5s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:09:05,Size/Color Options,Scroll,13s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:09:18,Product Rating,Scroll,12s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:09:30,Discount Badge,Tap,3s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:09:33,Reviews,Tap,16s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:09:49,Recommended Products,Tap,4s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
26,5,2024-07-31 10:09:53,Shipping Info,View,12s,243s,84s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Add to Cart Button, Specifications, Price, Stock Indicator, Size/Color Options, Product Rating, Discount Badge, Reviews, Recommended Products, Shipping Info"
27,1,2024-08-11 01:15:06,Image Gallery,View,14s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:15:20,Title,View,13s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:15:33,Description,View,15s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:15:48,Price,View,6s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:15:54,Stock Indicator,Tap,19s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:16:13,Shipping Info,View,5s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:16:18,Size/Color Options,Scroll,19s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:16:37,Add to Cart Button,Scroll,19s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:16:56,Reviews,Tap,18s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:17:14,Product Rating,View,5s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:17:19,Specifications,Scroll,8s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:17:27,Discount Badge,Tap,13s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,1,2024-08-11 01:17:40,Recommended Products,Scroll,3s,106s,65s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Price, Stock Indicator, Shipping Info, Size/Color Options, Add to Cart Button, Reviews, Product Rating, Specifications, Discount Badge, Recommended Products"
27,2,2024-08-09 01:26:06,Image Gallery,Tap,14s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:26:20,Title,View,18s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:26:38,Description,Scroll,7s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:26:45,Recommended Products,Tap,3s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:26:48,Product Rating,View,17s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:27:05,Shipping Info,Tap,10s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:27:15,Discount Badge,Tap,16s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:27:31,Stock Indicator,Scroll,3s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:27:34,Specifications,View,4s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:27:38,Size/Color Options,Tap,7s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:27:45,Reviews,View,8s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:27:53,Add to Cart Button,Tap,15s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,2,2024-08-09 01:28:08,Price,Tap,14s,135s,70s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Product Rating, Shipping Info, Discount Badge, Stock Indicator, Specifications, Size/Color Options, Reviews, Add to Cart Button, Price"
27,3,2024-07-19 22:46:06,Image Gallery,Tap,5s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:46:11,Title,Tap,9s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:46:20,Description,Tap,10s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:46:30,Recommended Products,Tap,3s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:46:33,Add to Cart Button,Scroll,10s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:46:43,Product Rating,Tap,7s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:46:50,Shipping Info,View,19s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:47:09,Size/Color Options,Scroll,14s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:47:23,Price,View,6s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:47:29,Discount Badge,Scroll,16s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:47:45,Stock Indicator,Scroll,7s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:47:52,Reviews,View,17s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,3,2024-07-19 22:48:09,Specifications,View,15s,204s,45s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Recommended Products, Add to Cart Button, Product Rating, Shipping Info, Size/Color Options, Price, Discount Badge, Stock Indicator, Reviews, Specifications"
27,4,2024-08-12 06:14:06,Image Gallery,View,8s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:14:14,Title,View,5s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:14:19,Description,Tap,11s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:14:30,Product Rating,View,19s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:14:49,Price,Tap,2s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:14:51,Specifications,View,9s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:15:00,Stock Indicator,Scroll,17s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:15:17,Shipping Info,View,11s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
27,4,2024-08-12 06:15:28,Size/Color Options,Scroll,6s,283s,137s,"Image Gallery, Title, Description, Price, Size/Color Options, Add to Cart Button, Product Rating, Stock Indicator, Specifications, Shipping Info, Discount Badge, Reviews, Recommended Products","Image Gallery, Title, Description, Product Rating, Price, Specifications, Stock Indicator, Shipping Info, Size/Color Options, Recommended Products, Add to Cart Button, Discount Badge, Reviews"
